# commit: 071ee670109eecee3fde0862813132b404b6426a
# spec_sha256: 72c494e5c8fb78b58130275e379db2640b88dace9f0ae67dd922f8e14fca2026
"induction_window_weeks","maintenance_cap","lambda_usd_per_qaly","h_per_year","pi_cure","price_star_usd_per_course"
8,"off",50000,0.1,0.01,-969.348692923319
8,"off",50000,0.1,0.02,-220.228690454271
8,"off",50000,0.1,0.03,528.891312014661
8,"off",50000,0.1,0.04,1278.01131448383
8,"off",50000,0.1,0.05,2027.13131694193
8,"off",50000,0.1,0.06,2776.25131941249
8,"off",50000,0.1,0.07,3525.37132187816
8,"off",50000,0.1,0.08,4274.49132433964
8,"off",50000,0.1,0.09,5023.61132681079
8,"off",50000,0.1,0.1,5772.73132927972
8,"off",50000,0.1,0.11,6521.85133174201
8,"off",50000,0.1,0.12,7270.97133421362
8,"off",50000,0.1,0.13,8020.09133668256
8,"off",50000,0.1,0.14,8769.21133914299
8,"off",50000,0.1,0.15,9518.33134161192
8,"off",50000,0.1,0.16,10267.451344084
8,"off",50000,0.1,0.17,11016.5713465421
8,"off",50000,0.1,0.18,11765.6913490129
8,"off",50000,0.1,0.19,12514.8113514779
8,"off",50000,0.1,0.2,13263.9313539489
8,"off",50000,0.1,0.21,14013.0513564134
8,"off",50000,0.1,0.22,14762.1713588819
8,"off",50000,0.1,0.23,15511.291361348
8,"off",50000,0.1,0.24,16260.4113638105
8,"off",50000,0.1,0.25,17009.531366281
8,"off",50000,0.1,0.26,17758.6513687441
8,"off",50000,0.1,0.27,18507.7713712119
8,"off",50000,0.1,0.28,19256.8913736807
8,"off",50000,0.1,0.29,20006.0113761511
8,"off",50000,0.1,0.3,20755.1313786127
8,"off",50000,0.1,0.31,21504.2513810729
8,"off",50000,0.1,0.32,22253.3713835456
8,"off",50000,0.1,0.33,23002.4913860108
8,"off",50000,0.1,0.34,23751.6113884796
8,"off",50000,0.1,0.35,24500.7313909397
8,"off",50000,0.1,0.36,25249.8513934112
8,"off",50000,0.1,0.37,25998.9713958843
8,"off",50000,0.1,0.38,26748.0913983488
8,"off",50000,0.1,0.39,27497.2114008116
8,"off",50000,0.1,0.4,28246.3314032762
8,"off",50000,0.1,0.41,28995.4514057459
8,"off",50000,0.1,0.42,29744.5714082114
8,"off",50000,0.1,0.43,30493.6914106768
8,"off",50000,0.1,0.44,31242.8114131403
8,"off",50000,0.1,0.45,31991.9314156134
8,"off",50000,0.1,0.46,32741.0514180707
8,"off",50000,0.1,0.47,33490.1714205408
8,"off",50000,0.1,0.48,34239.291423011
8,"off",50000,0.1,0.49,34988.4114254795
8,"off",50000,0.1,0.5,35737.5314279422
8,"off",50000,0.1,0.51,36486.6514304113
8,"off",50000,0.1,0.52,37235.7714328748
8,"off",50000,0.1,0.53,37984.8914353456
8,"off",50000,0.1,0.54,38734.0114378108
8,"off",50000,0.1,0.55,39483.1314402758
8,"off",50000,0.1,0.56,40232.2514427446
8,"off",50000,0.1,0.57,40981.3714452091
8,"off",50000,0.1,0.58,41730.4914476795
8,"off",50000,0.1,0.59,42479.6114501475
8,"off",50000,0.1,0.6,43228.7314526107
8,"off",50000,0.1,0.61,43977.8514550799
8,"off",50000,0.1,0.62,44726.9714575465
8,"off",50000,0.1,0.63,45476.0914600106
8,"off",50000,0.1,0.64,46225.2114624784
8,"off",50000,0.1,0.65,46974.3314649479
8,"off",50000,0.1,0.66,47723.451467414
8,"off",50000,0.1,0.67,48472.5714698781
8,"off",50000,0.1,0.68,49221.6914723434
8,"off",50000,0.1,0.69,49970.8114748144
8,"off",50000,0.1,0.7,50719.9314772822
8,"off",50000,0.1,0.71,51469.0514797439
8,"off",50000,0.1,0.72,52218.17148221
8,"off",50000,0.1,0.73,52967.2914846753
8,"off",50000,0.1,0.74,53716.4114871437
8,"off",50000,0.1,0.75,54465.5314896144
8,"off",50000,0.1,0.76,55214.6514920748
8,"off",50000,0.1,0.77,55963.7714945435
8,"off",50000,0.1,0.78,56712.8914970132
8,"off",50000,0.1,0.79,57462.0114994794
8,"off",50000,0.1,0.8,58211.1315019453
8,"off",50000,0.1,0.81,58960.2515044094
8,"off",50000,0.1,0.82,59709.3715068812
8,"off",50000,0.1,0.83,60458.4915093421
8,"off",50000,0.1,0.84,61207.6115118113
8,"off",50000,0.1,0.85,61956.7315142739
8,"off",50000,0.1,0.86,62705.8515167425
8,"off",50000,0.1,0.87,63454.971519212
8,"off",50000,0.1,0.88,64204.0915216809
8,"off",50000,0.1,0.89,64953.2115241479
8,"off",50000,0.1,0.9,65702.3315266076
8,"off",50000,0.1,0.91,66451.4515290766
8,"off",50000,0.1,0.92,67200.5715315463
8,"off",50000,0.1,0.93,67949.6915340098
8,"off",50000,0.1,0.94,68698.8115364766
8,"off",50000,0.1,0.95,69447.9315389423
8,"off",50000,0.1,0.96,70197.0515414071
8,"off",50000,0.1,0.97,70946.1715438791
8,"off",50000,0.1,0.98,71695.2915463427
8,"off",50000,0.1,0.99,72444.4115488143
8,"off",50000,0.1,1,73193.5315512787
8,"off",1e+05,0,0,-2670.37998809596
8,"off",1e+05,0,0.01,822.594354233472
8,"off",1e+05,0,0.02,4315.56869655219
8,"off",1e+05,0,0.03,7808.54303887277
8,"off",1e+05,0,0.04,11301.5173811985
8,"off",1e+05,0,0.05,14794.4917235307
8,"off",1e+05,0,0.06,18287.4660658487
8,"off",1e+05,0,0.07,21780.4404081726
8,"off",1e+05,0,0.08,25273.4147504955
8,"off",1e+05,0,0.09,28766.3890928221
8,"off",1e+05,0,0.1,32259.3634351487
8,"off",1e+05,0,0.11,35752.3377774761
8,"off",1e+05,0,0.12,39245.3121198004
8,"off",1e+05,0,0.13,42738.2864621168
8,"off",1e+05,0,0.14,46231.2608044464
8,"off",1e+05,0,0.15,49724.235146767
8,"off",1e+05,0,0.16,53217.2094890939
8,"off",1e+05,0,0.17,56710.1838314205
8,"off",1e+05,0,0.18,60203.1581737392
8,"off",1e+05,0,0.19,63696.1325160689
8,"off",1e+05,0,0.2,67189.1068583922
8,"off",1e+05,0,0.21,70682.0812007119
8,"off",1e+05,0,0.22,74175.0555430311
8,"off",1e+05,0,0.23,77668.0298853647
8,"off",1e+05,0,0.24,81161.0042276799
8,"off",1e+05,0,0.25,84653.9785700128
8,"off",1e+05,0,0.26,88146.9529123402
8,"off",1e+05,0,0.27,91639.9272546605
8,"off",1e+05,0,0.28,95132.9015969869
8,"off",1e+05,0,0.29,98625.8759393145
8,"off",1e+05,0,0.3,102118.850281636
8,"off",1e+05,0,0.31,105611.824623954
8,"off",1e+05,0,0.32,109104.798966277
8,"off",1e+05,0,0.33,112597.773308604
8,"off",1e+05,0,0.34,116090.747650931
8,"off",1e+05,0,0.35,119583.721993256
8,"off",1e+05,0,0.36,123076.696335575
8,"off",1e+05,0,0.37,126569.670677902
8,"off",1e+05,0,0.38,130062.645020223
8,"off",1e+05,0,0.39,133555.61936255
8,"off",1e+05,0,0.4,137048.59370487
8,"off",1e+05,0,0.41,140541.568047206
8,"off",1e+05,0,0.42,144034.542389524
8,"off",1e+05,0,0.43,147527.516731848
8,"off",1e+05,0,0.44,151020.491074169
8,"off",1e+05,0,0.45,154513.4654165
8,"off",1e+05,0,0.46,158006.439758827
8,"off",1e+05,0,0.47,161499.414101142
8,"off",1e+05,0,0.48,164992.38844347
8,"off",1e+05,0,0.49,168485.362785788
8,"off",1e+05,0,0.5,171978.337128116
8,"off",1e+05,0,0.51,175471.311470445
8,"off",1e+05,0,0.52,178964.285812765
8,"off",1e+05,0,0.53,182457.26015509
8,"off",1e+05,0,0.54,185950.234497411
8,"off",1e+05,0,0.55,189443.208839735
8,"off",1e+05,0,0.56,192936.183182067
8,"off",1e+05,0,0.57,196429.157524385
8,"off",1e+05,0,0.58,199922.13186671
8,"off",1e+05,0,0.59,203415.106209038
8,"off",1e+05,0,0.6,206908.080551358
8,"off",1e+05,0,0.61,210401.054893685
8,"off",1e+05,0,0.62,213894.029236014
8,"off",1e+05,0,0.63,217387.003578332
8,"off",1e+05,0,0.64,220879.977920657
8,"off",1e+05,0,0.65,224372.952262982
8,"off",1e+05,0,0.66,227865.926605307
8,"off",1e+05,0,0.67,231358.900947635
8,"off",1e+05,0,0.68,234851.87528995
8,"off",1e+05,0,0.69,238344.849632279
8,"off",1e+05,0,0.7,241837.823974606
8,"off",1e+05,0,0.71,245330.798316928
8,"off",1e+05,0,0.72,248823.772659256
8,"off",1e+05,0,0.73,252316.747001577
8,"off",1e+05,0,0.74,255809.721343902
8,"off",1e+05,0,0.75,259302.695686222
8,"off",1e+05,0,0.76,262795.670028549
8,"off",1e+05,0,0.77,266288.644370873
8,"off",1e+05,0,0.78,269781.618713199
8,"off",1e+05,0,0.79,273274.593055525
8,"off",1e+05,0,0.8,276767.567397854
8,"off",1e+05,0,0.81,280260.541740171
8,"off",1e+05,0,0.82,283753.516082493
8,"off",1e+05,0,0.83,287246.490424818
8,"off",1e+05,0,0.84,290739.464767149
8,"off",1e+05,0,0.85,294232.43910947
8,"off",1e+05,0,0.86,297725.413451793
8,"off",1e+05,0,0.87,301218.387794119
8,"off",1e+05,0,0.88,304711.362136446
8,"off",1e+05,0,0.89,308204.33647877
8,"off",1e+05,0,0.9,311697.310821093
8,"off",1e+05,0,0.91,315190.285163411
8,"off",1e+05,0,0.92,318683.259505736
8,"off",1e+05,0,0.93,322176.233848061
8,"off",1e+05,0,0.94,325669.208190382
8,"off",1e+05,0,0.95,329162.182532712
8,"off",1e+05,0,0.96,332655.15687503
8,"off",1e+05,0,0.97,336148.131217359
8,"off",1e+05,0,0.98,339641.105559686
8,"off",1e+05,0,0.99,343134.079902004
8,"off",1e+05,0,1,346627.054244329
8,"off",1e+05,0.05,0,-2670.37998809596
8,"off",1e+05,0.05,0.01,-959.052060720976
8,"off",1e+05,0.05,0.02,752.275866676355
8,"off",1e+05,0.05,0.03,2463.60379404831
8,"off",1e+05,0.05,0.04,4174.93172142468
8,"off",1e+05,0.05,0.05,5886.25964881456
8,"off",1e+05,0.05,0.06,7597.58757620351
8,"off",1e+05,0.05,0.07,9308.91550358362
8,"off",1e+05,0.05,0.08,11020.243430977
8,"off",1e+05,0.05,0.09,12731.5713583485
8,"off",1e+05,0.05,0.1,14442.8992857416
8,"off",1e+05,0.05,0.11,16154.2272131175
8,"off",1e+05,0.05,0.12,17865.5551405004
8,"off",1e+05,0.05,0.13,19576.8830678901
8,"off",1e+05,0.05,0.14,21288.2109952751
8,"off",1e+05,0.05,0.15,22999.53892265
8,"off",1e+05,0.05,0.16,24710.8668500404
8,"off",1e+05,0.05,0.17,26422.1947774221
8,"off",1e+05,0.05,0.18,28133.5227048018
8,"off",1e+05,0.05,0.19,29844.8506321844
8,"off",1e+05,0.05,0.2,31556.178559565
8,"off",1e+05,0.05,0.21,33267.5064869644
8,"off",1e+05,0.05,0.22,34978.8344143361
8,"off",1e+05,0.05,0.23,36690.16234172
8,"off",1e+05,0.05,0.24,38401.4902691082
8,"off",1e+05,0.05,0.25,40112.8181964764
8,"off",1e+05,0.05,0.26,41824.1461238672
8,"off",1e+05,0.05,0.27,43535.4740512576
8,"off",1e+05,0.05,0.28,45246.8019786342
8,"off",1e+05,0.05,0.29,46958.129906012
8,"off",1e+05,0.05,0.3,48669.4578334019
8,"off",1e+05,0.05,0.31,50380.7857607887
8,"off",1e+05,0.05,0.32,52092.1136881663
8,"off",1e+05,0.05,0.33,53803.4416155478
8,"off",1e+05,0.05,0.34,55514.7695429393
8,"off",1e+05,0.05,0.35,57226.0974703154
8,"off",1e+05,0.05,0.36,58937.4253977102
8,"off",1e+05,0.05,0.37,60648.7533250921
8,"off",1e+05,0.05,0.38,62360.0812524776
8,"off",1e+05,0.05,0.39,64071.4091798547
8,"off",1e+05,0.05,0.4,65782.7371072348
8,"off",1e+05,0.05,0.41,67494.0650346279
8,"off",1e+05,0.05,0.42,69205.3929620082
8,"off",1e+05,0.05,0.43,70916.7208893895
8,"off",1e+05,0.05,0.44,72628.0488167726
8,"off",1e+05,0.05,0.45,74339.376744153
8,"off",1e+05,0.05,0.46,76050.7046715468
8,"off",1e+05,0.05,0.47,77762.0325989262
8,"off",1e+05,0.05,0.48,79473.3605263098
8,"off",1e+05,0.05,0.49,81184.6884536836
8,"off",1e+05,0.05,0.5,82896.0163810658
8,"off",1e+05,0.05,0.51,84607.3443084569
8,"off",1e+05,0.05,0.52,86318.6722358351
8,"off",1e+05,0.05,0.53,88030.0001632133
8,"off",1e+05,0.05,0.54,89741.3280906065
8,"off",1e+05,0.05,0.55,91452.6560179924
8,"off",1e+05,0.05,0.56,93163.9839453718
8,"off",1e+05,0.05,0.57,94875.3118727505
8,"off",1e+05,0.05,0.58,96586.6398001488
8,"off",1e+05,0.05,0.59,98297.9677275177
8,"off",1e+05,0.05,0.6,100009.295654902
8,"off",1e+05,0.05,0.61,101720.623582286
8,"off",1e+05,0.05,0.62,103431.951509664
8,"off",1e+05,0.05,0.63,105143.279437065
8,"off",1e+05,0.05,0.64,106854.60736445
8,"off",1e+05,0.05,0.65,108565.93529182
8,"off",1e+05,0.05,0.66,110277.263219206
8,"off",1e+05,0.05,0.67,111988.591146583
8,"off",1e+05,0.05,0.68,113699.919073962
8,"off",1e+05,0.05,0.69,115411.247001347
8,"off",1e+05,0.05,0.7,117122.57492874
8,"off",1e+05,0.05,0.71,118833.902856121
8,"off",1e+05,0.05,0.72,120545.230783504
8,"off",1e+05,0.05,0.73,122256.558710889
8,"off",1e+05,0.05,0.74,123967.88663826
8,"off",1e+05,0.05,0.75,125679.214565654
8,"off",1e+05,0.05,0.76,127390.542493033
8,"off",1e+05,0.05,0.77,129101.870420419
8,"off",1e+05,0.05,0.78,130813.198347802
8,"off",1e+05,0.05,0.79,132524.526275187
8,"off",1e+05,0.05,0.8,134235.854202572
8,"off",1e+05,0.05,0.81,135947.182129954
8,"off",1e+05,0.05,0.82,137658.510057337
8,"off",1e+05,0.05,0.83,139369.837984724
8,"off",1e+05,0.05,0.84,141081.165912097
8,"off",1e+05,0.05,0.85,142792.493839483
8,"off",1e+05,0.05,0.86,144503.821766873
8,"off",1e+05,0.05,0.87,146215.149694256
8,"off",1e+05,0.05,0.88,147926.477621631
8,"off",1e+05,0.05,0.89,149637.805549026
8,"off",1e+05,0.05,0.9,151349.133476395
8,"off",1e+05,0.05,0.91,153060.461403785
8,"off",1e+05,0.05,0.92,154771.789331164
8,"off",1e+05,0.05,0.93,156483.117258556
8,"off",1e+05,0.05,0.94,158194.445185944
8,"off",1e+05,0.05,0.95,159905.773113319
8,"off",1e+05,0.05,0.96,161617.101040701
8,"off",1e+05,0.05,0.97,163328.42896809
8,"off",1e+05,0.05,0.98,165039.756895478
8,"off",1e+05,0.05,0.99,166751.084822849
8,"off",1e+05,0.05,1,168462.412750245
8,"off",1e+05,0.1,0,-2670.37998809596
8,"off",1e+05,0.1,0.01,-1582.07473552343
8,"off",1e+05,0.1,0.02,-493.769482940668
8,"off",1e+05,0.1,0.03,594.535769641399
8,"off",1e+05,0.1,0.04,1682.84102222463
8,"off",1e+05,0.1,0.05,2771.14627478388
8,"off",1e+05,0.1,0.06,3859.45152736991
8,"off",1e+05,0.1,0.07,4947.75677994522
8,"off",1e+05,0.1,0.08,6036.06203251332
8,"off",1e+05,0.1,0.09,7124.36728509958
8,"off",1e+05,0.1,0.1,8212.67253768235
8,"off",1e+05,0.1,0.11,9300.97779025021
8,"off",1e+05,0.1,0.12,10389.2830428376
8,"off",1e+05,0.1,0.13,11477.5882954202
8,"off",1e+05,0.1,0.14,12565.8935479855
8,"off",1e+05,0.1,0.15,13654.1988005668
8,"off",1e+05,0.1,0.16,14742.5040531554
8,"off",1e+05,0.1,0.17,15830.8093057156
8,"off",1e+05,0.1,0.18,16919.1145583026
8,"off",1e+05,0.1,0.19,18007.4198108774
8,"off",1e+05,0.1,0.2,19095.7250634623
8,"off",1e+05,0.1,0.21,20184.0303160355
8,"off",1e+05,0.1,0.22,21272.3355686176
8,"off",1e+05,0.1,0.23,22360.640821194
8,"off",1e+05,0.1,0.24,23448.9460737633
8,"off",1e+05,0.1,0.25,24537.2513263479
8,"off",1e+05,0.1,0.26,25625.5565789184
8,"off",1e+05,0.1,0.27,26713.8618314986
8,"off",1e+05,0.1,0.28,27802.1670840809
8,"off",1e+05,0.1,0.29,28890.472336666
8,"off",1e+05,0.1,0.3,29978.7775892334
8,"off",1e+05,0.1,0.31,31067.0828417984
8,"off",1e+05,0.1,0.32,32155.3880943875
8,"off",1e+05,0.1,0.33,33243.6933469621
8,"off",1e+05,0.1,0.34,34331.9985995439
8,"off",1e+05,0.1,0.35,35420.3038521085
8,"off",1e+05,0.1,0.36,36508.6091046964
8,"off",1e+05,0.1,0.37,37596.9143572862
8,"off",1e+05,0.1,0.38,38685.2196098596
8,"off",1e+05,0.1,0.39,39773.5248624296
8,"off",1e+05,0.1,0.4,40861.830115003
8,"off",1e+05,0.1,0.41,41950.135367587
8,"off",1e+05,0.1,0.42,43038.4406201621
8,"off",1e+05,0.1,0.43,44126.7458727374
8,"off",1e+05,0.1,0.44,45215.0511253087
8,"off",1e+05,0.1,0.45,46303.3563778994
8,"off",1e+05,0.1,0.46,47391.661630458
8,"off",1e+05,0.1,0.47,48479.9668830424
8,"off",1e+05,0.1,0.48,49568.272135627
8,"off",1e+05,0.1,0.49,50656.5773882088
8,"off",1e+05,0.1,0.5,51744.8826407786
8,"off",1e+05,0.1,0.51,52833.1878933606
8,"off",1e+05,0.1,0.52,53921.4931459322
8,"off",1e+05,0.1,0.53,55009.7983985182
8,"off",1e+05,0.1,0.54,56098.1036510922
8,"off",1e+05,0.1,0.55,57186.408903667
8,"off",1e+05,0.1,0.56,58274.7141562488
8,"off",1e+05,0.1,0.57,59363.0194088221
8,"off",1e+05,0.1,0.58,60451.3246614072
8,"off",1e+05,0.1,0.59,61539.6299139878
8,"off",1e+05,0.1,0.6,62627.9351665585
8,"off",1e+05,0.1,0.61,63716.2404191406
8,"off",1e+05,0.1,0.62,64804.5456717184
8,"off",1e+05,0.1,0.63,65892.8509242909
8,"off",1e+05,0.1,0.64,66981.1561768707
8,"off",1e+05,0.1,0.65,68069.4614294539
8,"off",1e+05,0.1,0.66,69157.7666820311
8,"off",1e+05,0.1,0.67,70246.0719346032
8,"off",1e+05,0.1,0.68,71334.3771871785
8,"off",1e+05,0.1,0.69,72422.6824397645
8,"off",1e+05,0.1,0.7,73510.9876923438
8,"off",1e+05,0.1,0.71,74599.2929449121
8,"off",1e+05,0.1,0.72,75687.5981974879
8,"off",1e+05,0.1,0.73,76775.9034500632
8,"off",1e+05,0.1,0.74,77864.2087026443
8,"off",1e+05,0.1,0.75,78952.5139552299
8,"off",1e+05,0.1,0.76,80040.819207795
8,"off",1e+05,0.1,0.77,81129.124460377
8,"off",1e+05,0.1,0.78,82217.4297129603
8,"off",1e+05,0.1,0.79,83305.734965537
8,"off",1e+05,0.1,0.8,84394.0402181132
8,"off",1e+05,0.1,0.81,85482.345470686
8,"off",1e+05,0.1,0.82,86570.6507232734
8,"off",1e+05,0.1,0.83,87658.9559758394
8,"off",1e+05,0.1,0.84,88747.2612284229
8,"off",1e+05,0.1,0.85,89835.5664809912
8,"off",1e+05,0.1,0.86,90923.8717335737
8,"off",1e+05,0.1,0.87,92012.1769861567
8,"off",1e+05,0.1,0.88,93100.4822387388
8,"off",1e+05,0.1,0.89,94188.7874913169
8,"off",1e+05,0.1,0.9,95277.0927438808
8,"off",1e+05,0.1,0.91,96365.3979964626
8,"off",1e+05,0.1,0.92,97453.7032490468
8,"off",1e+05,0.1,0.93,98542.0085016182
8,"off",1e+05,0.1,0.94,99630.313754196
8,"off",1e+05,0.1,0.95,100718.619006772
8,"off",1e+05,0.1,0.96,101806.924259346
8,"off",1e+05,0.1,0.97,102895.229511934
8,"off",1e+05,0.1,0.98,103983.534764505
8,"off",1e+05,0.1,0.99,105071.840017093
8,"off",1e+05,0.1,1,106160.145269666
8,"off",150000,0,0,-3622.29128080467
8,"off",150000,0,0.01,956.655409372877
8,"off",150000,0,0.02,5535.60209953506
8,"off",150000,0,0.03,10114.5487896991
8,"off",150000,0,0.04,14693.495479872
8,"off",150000,0,0.05,19272.4421700542
8,"off",150000,0,0.06,23851.3888602154
8,"off",150000,0,0.07,28430.3355503846
8,"off",150000,0,0.08,33009.2822405533
8,"off",150000,0,0.09,37588.2289307266
8,"off",150000,0,0.1,42167.1756209009
8,"off",150000,0,0.11,46746.1223110752
8,"off",150000,0,0.12,51325.0690012458
8,"off",150000,0,0.13,55904.0156914038
8,"off",150000,0,0.14,60482.9623815822
8,"off",150000,0,0.15,65061.9090717467
8,"off",150000,0,0.16,69640.8557619215
8,"off",150000,0,0.17,74219.8024520949
8,"off",150000,0,0.18,78798.749142257
8,"off",150000,0,0.19,83377.6958324355
8,"off",150000,0,0.2,87956.6425226037
8,"off",150000,0,0.21,92535.5892127673
8,"off",150000,0,0.22,97114.53590293
8,"off",150000,0,0.23,101693.482593114
8,"off",150000,0,0.24,106272.429283271
8,"off",150000,0,0.25,110851.375973454
8,"off",150000,0,0.26,115430.322663629
8,"off",150000,0,0.27,120009.269353793
8,"off",150000,0,0.28,124588.216043967
8,"off",150000,0,0.29,129167.162734142
8,"off",150000,0,0.3,133746.109424308
8,"off",150000,0,0.31,138325.056114468
8,"off",150000,0,0.32,142904.002804637
8,"off",150000,0,0.33,147482.949494811
8,"off",150000,0,0.34,152061.896184985
8,"off",150000,0,0.35,156640.842875157
8,"off",150000,0,0.36,161219.78956532
8,"off",150000,0,0.37,165798.736255493
8,"off",150000,0,0.38,170377.682945659
8,"off",150000,0,0.39,174956.629635834
8,"off",150000,0,0.4,179535.576325998
8,"off",150000,0,0.41,184114.523016185
8,"off",150000,0,0.42,188693.469706345
8,"off",150000,0,0.43,193272.416396515
8,"off",150000,0,0.44,197851.36308668
8,"off",150000,0,0.45,202430.309776861
8,"off",150000,0,0.46,207009.256467036
8,"off",150000,0,0.47,211588.203157193
8,"off",150000,0,0.48,216167.149847368
8,"off",150000,0,0.49,220746.096537529
8,"off",150000,0,0.5,225325.043227705
8,"off",150000,0,0.51,229903.989917881
8,"off",150000,0,0.52,234482.936608046
8,"off",150000,0,0.53,239061.883298217
8,"off",150000,0,0.54,243640.829988382
8,"off",150000,0,0.55,248219.776678553
8,"off",150000,0,0.56,252798.723368734
8,"off",150000,0,0.57,257377.670058895
8,"off",150000,0,0.58,261956.616749066
8,"off",150000,0,0.59,266535.563439242
8,"off",150000,0,0.6,271114.510129406
8,"off",150000,0,0.61,275693.456819579
8,"off",150000,0,0.62,280272.403509758
8,"off",150000,0,0.63,284851.350199917
8,"off",150000,0,0.64,289430.296890088
8,"off",150000,0,0.65,294009.243580261
8,"off",150000,0,0.66,298588.190270432
8,"off",150000,0,0.67,303167.136960607
8,"off",150000,0,0.68,307746.083650765
8,"off",150000,0,0.69,312325.030340941
8,"off",150000,0,0.7,316903.977031115
8,"off",150000,0,0.71,321482.923721282
8,"off",150000,0,0.72,326061.870411459
8,"off",150000,0,0.73,330640.817101623
8,"off",150000,0,0.74,335219.763791796
8,"off",150000,0,0.75,339798.710481959
8,"off",150000,0,0.76,344377.657172133
8,"off",150000,0,0.77,348956.603862303
8,"off",150000,0,0.78,353535.550552477
8,"off",150000,0,0.79,358114.497242649
8,"off",150000,0,0.8,362693.443932826
8,"off",150000,0,0.81,367272.390622986
8,"off",150000,0,0.82,371851.337313152
8,"off",150000,0,0.83,376430.284003323
8,"off",150000,0,0.84,381009.230693504
8,"off",150000,0,0.85,385588.17738367
8,"off",150000,0,0.86,390167.124073837
8,"off",150000,0,0.87,394746.070764011
8,"off",150000,0,0.88,399325.017454185
8,"off",150000,0,0.89,403903.964144354
8,"off",150000,0,0.9,408482.910834523
8,"off",150000,0,0.91,413061.857524684
8,"off",150000,0,0.92,417640.804214854
8,"off",150000,0,0.93,422219.750905026
8,"off",150000,0,0.94,426798.697595193
8,"off",150000,0,0.95,431377.64428537
8,"off",150000,0,0.96,435956.590975531
8,"off",150000,0,0.97,440535.537665708
8,"off",150000,0,0.98,445114.484355883
8,"off",150000,0,0.99,449693.431046044
8,"off",150000,0,1,454272.377736215
8,"off",150000,0.05,0,-3622.29128080467
8,"off",150000,0.05,0.01,-1377.37026392482
8,"off",150000,0.05,0.02,867.550752989948
8,"off",150000,0.05,0.03,3112.47176986514
8,"off",150000,0.05,0.04,5357.39278674824
8,"off",150000,0.05,0.05,7602.31380364997
8,"off",150000,0.05,0.06,9847.23482055217
8,"off",150000,0.05,0.07,12092.1558374409
8,"off",150000,0.05,0.08,14337.0768543482
8,"off",150000,0.05,0.09,16581.9978712229
8,"off",150000,0.05,0.1,18826.9188881312
8,"off",150000,0.05,0.11,21071.8399050129
8,"off",150000,0.05,0.12,23316.7609219048
8,"off",150000,0.05,0.13,25561.681938807
8,"off",150000,0.05,0.14,27806.6029557036
8,"off",150000,0.05,0.15,30051.523972583
8,"off",150000,0.05,0.16,32296.4449894866
8,"off",150000,0.05,0.17,34541.3660063781
8,"off",150000,0.05,0.18,36786.2870232644
8,"off",150000,0.05,0.19,39031.2080401569
8,"off",150000,0.05,0.2,41276.1290570451
8,"off",150000,0.05,0.21,43521.0500739631
8,"off",150000,0.05,0.22,45765.9710908378
8,"off",150000,0.05,0.23,48010.8921077317
8,"off",150000,0.05,0.24,50255.813124632
8,"off",150000,0.05,0.25,52500.7341415021
8,"off",150000,0.05,0.26,54745.6551584066
8,"off",150000,0.05,0.27,56990.5761753097
8,"off",150000,0.05,0.28,59235.4971921924
8,"off",150000,0.05,0.29,61480.4182090778
8,"off",150000,0.05,0.3,63725.33922598
8,"off",150000,0.05,0.31,65970.260242878
8,"off",150000,0.05,0.32,68215.181259763
8,"off",150000,0.05,0.33,70460.1022766526
8,"off",150000,0.05,0.34,72705.023293558
8,"off",150000,0.05,0.35,74949.9443104398
8,"off",150000,0.05,0.36,77194.8653273499
8,"off",150000,0.05,0.37,79439.7863442409
8,"off",150000,0.05,0.38,81684.707361137
8,"off",150000,0.05,0.39,83929.6283780206
8,"off",150000,0.05,0.4,86174.5493949088
8,"off",150000,0.05,0.41,88419.4704118161
8,"off",150000,0.05,0.42,90664.3914287053
8,"off",150000,0.05,0.43,92909.3124455945
8,"off",150000,0.05,0.44,95154.2334624869
8,"off",150000,0.05,0.45,97399.154479376
8,"off",150000,0.05,0.46,99644.0754962843
8,"off",150000,0.05,0.47,101888.996513172
8,"off",150000,0.05,0.48,104133.917530065
8,"off",150000,0.05,0.49,106378.838546944
8,"off",150000,0.05,0.5,108623.759563835
8,"off",150000,0.05,0.51,110868.680580739
8,"off",150000,0.05,0.52,113113.601597625
8,"off",150000,0.05,0.53,115358.52261451
8,"off",150000,0.05,0.54,117603.443631417
8,"off",150000,0.05,0.55,119848.364648315
8,"off",150000,0.05,0.56,122093.285665202
8,"off",150000,0.05,0.57,124338.206682087
8,"off",150000,0.05,0.58,126583.127699003
8,"off",150000,0.05,0.59,128828.048715874
8,"off",150000,0.05,0.6,131072.969732768
8,"off",150000,0.05,0.61,133317.890749662
8,"off",150000,0.05,0.62,135562.811766547
8,"off",150000,0.05,0.63,137807.732783467
8,"off",150000,0.05,0.64,140052.653800363
8,"off",150000,0.05,0.65,142297.574817235
8,"off",150000,0.05,0.66,144542.495834131
8,"off",150000,0.05,0.67,146787.416851016
8,"off",150000,0.05,0.68,149032.337867902
8,"off",150000,0.05,0.69,151277.258884798
8,"off",150000,0.05,0.7,153522.179901705
8,"off",150000,0.05,0.71,155767.100918595
8,"off",150000,0.05,0.72,158012.021935487
8,"off",150000,0.05,0.73,160256.942952383
8,"off",150000,0.05,0.74,162501.863969256
8,"off",150000,0.05,0.75,164746.784986165
8,"off",150000,0.05,0.76,166991.706003053
